,courier_id,check_in_time,location_time,fraud_timing,position_latitude,position_longitude,prev_location_time,seconds_time,dist_km,speed_kph
3108,165740240,2024-03-04 10:55:35.073000+00:00,2024-03-04 10:58:51.271000+00:00,after_check_in,36.8220536,10.1528137,2024-03-04 10:58:31.266000+00:00,20.005,1.25,225.14
3109,165740240,2024-03-04 10:55:35.073000+00:00,2024-03-04 10:59:11.304000+00:00,after_check_in,36.8212699,10.1402982,2024-03-04 10:58:51.271000+00:00,20.033,1.12,200.8
3110,165740240,2024-03-04 10:55:35.073000+00:00,2024-03-04 11:09:24.777000+00:00,after_check_in,36.8301235,10.1241166,2024-03-04 11:09:04.786000+00:00,19.991,1.67,300.41
3111,165740240,2024-03-04 10:55:35.073000+00:00,2024-03-04 11:10:04.863000+00:00,after_check_in,36.8210276,10.1380551,2024-03-04 11:09:44.938000+00:00,19.925,1.6,289.19
3112,165740240,2024-03-04 10:55:35.073000+00:00,2024-03-04 11:12:46.553000+00:00,after_check_in,36.8348917,10.1506014,2024-03-04 11:12:26.512000+00:00,20.041,1.07,192.33
3113,161734000,2024-03-04 15:54:29.283000+00:00,2024-03-04 15:57:33.618000+00:00,after_check_in,36.7412878,10.2995744,2024-03-04 15:57:21.279000+00:00,12.339,0.58,169.17
3114,150833656,2024-03-04 16:55:51.003000+00:00,2024-03-04 16:53:08.544000+00:00,before_check_in,36.8619573,10.2483927,2024-03-04 16:52:56.191000+00:00,12.353,0.52,152.93
3115,162618084,2024-03-05 09:39:38.932000+00:00,2024-03-05 09:33:38.732000+00:00,before_check_in,36.8314125,10.2185213,2024-03-05 09:33:20.440000+00:00,18.292,3.87,761.35
3116,162618084,2024-03-05 09:39:38.932000+00:00,2024-03-05 09:53:20.471000+00:00,after_check_in,36.8344488,10.2409044,2024-03-05 09:53:07.690000+00:00,12.781,1.36,383.08
3117,161068660,2024-03-05 16:09:32.337000+00:00,2024-03-05 16:04:25.013000+00:00,before_check_in,36.8586155,10.256553,2024-03-05 16:04:14.933000+00:00,10.08,0.54,193.79
3118,150833938,2024-03-05 18:05:14.584000+00:00,2024-03-05 18:27:00.399000+00:00,after_check_in,36.8478768,10.3268828,2024-03-05 18:26:40.355000+00:00,20.044,1.01,181.95
3119,150833938,2024-03-05 18:05:14.584000+00:00,2024-03-05 18:27:20.339000+00:00,after_check_in,36.8568105,10.3266183,2024-03-05 18:27:00.399000+00:00,19.94,0.99,179.39
3120,150833938,2024-03-05 18:05:14.584000+00:00,2024-03-05 18:29:10.768000+00:00,after_check_in,36.8662659,10.3155864,2024-03-05 18:28:49.544000+00:00,21.224,1.15,195.68
3121,150833938,2024-03-05 18:05:14.584000+00:00,2024-03-05 18:29:33.213000+00:00,after_check_in,36.8582545,10.3120792,2024-03-05 18:29:10.768000+00:00,22.445,0.94,151.39
3122,150833919,2024-03-06 09:36:00.458000+00:00,2024-03-06 09:27:02.725000+00:00,before_check_in,36.8259037,10.2055239,2024-03-06 09:26:42.544000+00:00,20.181,1.34,239.19
3123,150833919,2024-03-06 09:36:00.458000+00:00,2024-03-06 09:28:12.562000+00:00,before_check_in,36.8253071,10.2030719,2024-03-06 09:27:52.539000+00:00,20.023,0.87,156.31
3124,150833919,2024-03-06 09:36:00.458000+00:00,2024-03-06 09:36:01.362000+00:00,after_check_in,36.8472024,10.2603918,2024-03-06 09:35:44.348000+00:00,17.014,0.75,159.07
3125,150815486,2024-03-06 10:05:50.434000+00:00,2024-03-06 10:00:08.166000+00:00,before_check_in,36.8538094,10.1194022,2024-03-06 09:59:55.545000+00:00,12.621,0.79,224.58
3126,150815486,2024-03-06 10:05:50.434000+00:00,2024-03-06 10:00:49.143000+00:00,before_check_in,36.8542049,10.1310102,2024-03-06 10:00:38.960000+00:00,10.183,0.77,272.74
3127,150815486,2024-03-06 10:05:50.434000+00:00,2024-03-06 10:05:09.876000+00:00,before_check_in,36.8537732,10.136074,2024-03-06 10:05:09.874000+00:00,0.002,0.43,429209.45
3128,150815486,2024-03-06 10:05:50.434000+00:00,2024-03-06 10:05:22.271000+00:00,before_check_in,36.8594122,10.1706854,2024-03-06 10:05:09.876000+00:00,12.395,3.14,912.75
3129,150815486,2024-03-06 10:05:50.434000+00:00,2024-03-06 10:07:14.066000+00:00,after_check_in,36.8657596,10.1820142,2024-03-06 10:07:14.065000+00:00,0.001,0.24,inf
3130,150815486,2024-03-06 10:05:50.434000+00:00,2024-03-06 10:07:14.066000+00:00,after_check_in,36.8662038,10.1854512,2024-03-06 10:07:14.066000+00:00,0.0,0.31,inf
3131,145428634,2024-03-06 10:36:06.587000+00:00,2024-03-06 10:29:05.092000+00:00,before_check_in,36.8459007,10.258799,2024-03-06 10:28:40.919000+00:00,24.173,1.04,155.35
3132,152756426,2024-03-07 11:10:16.576000+00:00,2024-03-07 11:33:57.291000+00:00,after_check_in,36.83589519363193,10.120192019521744,2024-03-07 11:33:46.686000+00:00,10.605,0.74,252.59
3133,166433894,2024-03-07 13:38:12.423000+00:00,2024-03-07 13:45:46.797000+00:00,after_check_in,36.7725671,10.269682,2024-03-07 13:45:26.903000+00:00,19.894,1.72,311.9
3134,166433894,2024-03-07 13:38:12.423000+00:00,2024-03-07 13:46:17.068000+00:00,after_check_in,36.7675061,10.2673853,2024-03-07 13:46:06.969000+00:00,10.099,0.51,180.72
3135,150833857,2024-03-07 16:36:14.517000+00:00,2024-03-07 17:13:45.228000+00:00,after_check_in,36.858181,10.2689069,2024-03-07 17:13:33.230000+00:00,11.998,0.56,168.02
3136,150833857,2024-03-07 16:36:14.517000+00:00,2024-03-07 17:13:57.331000+00:00,after_check_in,36.8574573,10.2767483,2024-03-07 17:13:45.228000+00:00,12.103,0.7,208.89
3137,151382562,2024-03-01 10:43:26.998000+00:00,2024-03-01 11:18:41.550000+00:00,after_check_in,36.8530802,10.2580148,2024-03-01 11:18:41.549000+00:00,0.001,0.26,inf
3138,151382562,2024-03-01 10:43:26.998000+00:00,2024-03-01 11:33:12.177000+00:00,after_check_in,36.8390459,10.2465532,2024-03-01 11:32:55.967000+00:00,16.21,1.66,368.28
3139,164238307,2024-03-01 11:02:16.767000+00:00,2024-03-01 11:02:06.232000+00:00,before_check_in,36.8476025,10.2612299,2024-03-01 11:01:55.227000+00:00,11.005,15.32,5011.77
3140,156007473,2024-03-01 16:49:05.160000+00:00,2024-03-01 17:45:01.197000+00:00,after_check_in,36.8647647,10.1873012,2024-03-01 17:44:41.894000+00:00,19.303,1.06,197.38
3141,162429815,2024-03-02 07:51:54.427000+00:00,2024-03-02 08:31:57.595000+00:00,after_check_in,36.8842037,10.2944653,2024-03-02 08:31:45.974000+00:00,11.621,0.61,190.45
3142,162429815,2024-03-02 07:51:54.427000+00:00,2024-03-02 08:39:08.171000+00:00,after_check_in,36.9230486,10.2747409,2024-03-02 08:38:57.132000+00:00,11.039,0.91,296.02
3143,162618084,2024-03-02 09:35:26.683000+00:00,2024-03-02 09:37:57.406000+00:00,after_check_in,36.8417296,10.2482325,2024-03-02 09:37:46.990000+00:00,10.416,1.05,361.8
3144,161123095,2024-03-02 11:35:35.065000+00:00,2024-03-02 12:01:18.156000+00:00,after_check_in,36.6945981,10.1862595,2024-03-02 12:00:57.192000+00:00,20.964,2.41,413.37
3145,161123095,2024-03-02 11:35:35.065000+00:00,2024-03-02 12:02:17.265000+00:00,after_check_in,36.7138857,10.1985182,2024-03-02 12:01:57.106000+00:00,20.159,2.41,429.83
3146,163363171,2024-03-02 17:45:12.386000+00:00,2024-03-02 17:41:30.089000+00:00,before_check_in,36.8514365,10.1374846,2024-03-02 17:41:10.009000+00:00,20.08,1.32,237.48
3147,148994316,2024-03-03 00:21:08.583000+00:00,2024-03-03 00:46:12.202000+00:00,after_check_in,36.8033081,10.169566,2024-03-03 00:45:55.196000+00:00,17.006,2.91,617.05
3148,148994316,2024-03-03 00:21:08.583000+00:00,2024-03-03 00:46:31.205000+00:00,after_check_in,36.8072517,10.137115,2024-03-03 00:46:12.202000+00:00,19.003,2.92,553.56
3149,166155688,2024-03-03 12:01:42.443000+00:00,2024-03-03 12:22:04.752000+00:00,after_check_in,36.8176573,10.1422192,2024-03-03 12:21:45.538000+00:00,19.214,1.1,206.51
3150,150833682,2024-03-03 13:07:16.805000+00:00,2024-03-03 13:01:06.348000+00:00,before_check_in,36.7817501,10.1813582,2024-03-03 13:00:42.258000+00:00,24.09,2.3,343.69
3151,166194876,2024-03-03 15:35:07.282000+00:00,2024-03-03 15:35:07.754000+00:00,after_check_in,36.8588971,10.2567891,2024-03-03 15:34:55.564000+00:00,12.19,0.82,240.96
3152,161142286,2024-03-04 14:46:14.482000+00:00,2024-03-04 14:45:30.422000+00:00,before_check_in,36.7200434,10.2036075,2024-03-04 14:44:10.927000+00:00,79.495,5.61,253.87
3153,163040245,2024-03-04 16:53:34.082000+00:00,2024-03-04 16:53:29.109000+00:00,before_check_in,36.853724,10.2585957,2024-03-04 16:50:36.632000+00:00,172.477,9.7,202.53
3154,163040245,2024-03-04 16:53:34.082000+00:00,2024-03-04 16:53:41.111000+00:00,after_check_in,36.7670333,10.2714343,2024-03-04 16:53:29.109000+00:00,12.002,9.71,2911.54
3155,163040245,2024-03-04 16:53:34.082000+00:00,2024-03-04 16:54:54.501000+00:00,after_check_in,36.740938,10.2446994,2024-03-04 16:54:37.666000+00:00,16.835,3.74,800.83
3156,163040245,2024-03-04 16:53:34.082000+00:00,2024-03-04 16:55:43.409000+00:00,after_check_in,36.7670524,10.271239,2024-03-04 16:55:26.090000+00:00,17.319,3.74,778.36
3157,163040245,2024-03-04 16:53:34.082000+00:00,2024-03-04 16:55:56.053000+00:00,after_check_in,36.7409373,10.2446908,2024-03-04 16:55:43.409000+00:00,12.644,3.75,1066.4
3158,163040245,2024-03-04 16:53:34.082000+00:00,2024-03-04 16:56:29.031000+00:00,after_check_in,36.7670538,10.2712322,2024-03-04 16:56:16.063000+00:00,12.968,3.74,1039.53
3159,163040245,2024-03-04 16:53:34.082000+00:00,2024-03-04 16:56:46.126000+00:00,after_check_in,36.7409384,10.2447002,2024-03-04 16:56:29.031000+00:00,17.095,3.74,788.45
3160,163040245,2024-03-04 16:53:34.082000+00:00,2024-03-04 16:57:02.409000+00:00,after_check_in,36.7670533,10.2712335,2024-03-04 16:56:46.126000+00:00,16.283,3.74,827.85
3161,163040245,2024-03-04 16:53:34.082000+00:00,2024-03-04 16:57:26.057000+00:00,after_check_in,36.7409381,10.2446934,2024-03-04 16:57:13.689000+00:00,12.368,3.75,1089.94
3162,163040245,2024-03-04 16:53:34.082000+00:00,2024-03-04 16:57:43.864000+00:00,after_check_in,36.7670518,10.2712367,2024-03-04 16:57:26.057000+00:00,17.807,3.74,757.14
3163,163040245,2024-03-04 16:53:34.082000+00:00,2024-03-04 16:57:56.171000+00:00,after_check_in,36.7409476,10.2445558,2024-03-04 16:57:43.864000+00:00,12.307,3.75,1097.32
3164,163040245,2024-03-04 16:53:34.082000+00:00,2024-03-04 16:58:12.315000+00:00,after_check_in,36.7670513,10.2712362,2024-03-04 16:57:56.171000+00:00,16.144,3.75,836.68
3165,163040245,2024-03-04 16:53:34.082000+00:00,2024-03-04 16:58:36.180000+00:00,after_check_in,36.741012,10.2448087,2024-03-04 16:58:23.487000+00:00,12.693,3.73,1058.39
3166,163040245,2024-03-04 16:53:34.082000+00:00,2024-03-04 16:58:47.953000+00:00,after_check_in,36.7670513,10.2712362,2024-03-04 16:58:36.180000+00:00,11.773,3.73,1141.25
3167,163040245,2024-03-04 16:53:34.082000+00:00,2024-03-04 16:59:16.398000+00:00,after_check_in,36.7427678,10.2447416,2024-03-04 16:59:05.646000+00:00,10.752,3.59,1200.68
3168,164816149,2024-03-04 17:35:55.659000+00:00,2024-03-04 17:40:18.252000+00:00,after_check_in,36.8589505,10.3117284,2024-03-04 17:40:07.534000+00:00,10.718,0.64,214.42
3169,164816149,2024-03-04 17:35:55.659000+00:00,2024-03-04 17:41:59.063000+00:00,after_check_in,36.8575452,10.3240044,2024-03-04 17:41:39.067000+00:00,19.996,0.99,177.35
3170,164816149,2024-03-04 17:35:55.659000+00:00,2024-03-04 17:44:59.350000+00:00,after_check_in,36.8641284,10.3324232,2024-03-04 17:44:39.344000+00:00,20.006,0.92,165.43
3171,151199468,2024-03-05 22:38:46.209000+00:00,2024-03-05 23:28:07.947000+00:00,after_check_in,36.7039779,10.2048468,2024-03-05 23:27:50.156000+00:00,17.791,4.94,999.97
3172,151199468,2024-03-05 22:38:46.209000+00:00,2024-03-05 23:28:38.303000+00:00,after_check_in,36.7467033,10.2201133,2024-03-05 23:28:24.101000+00:00,14.202,4.94,1252.62
3173,166156110,2024-03-06 10:38:14.800000+00:00,2024-03-06 10:45:14.799000+00:00,after_check_in,36.8391201,10.1927214,2024-03-06 10:44:56.002000+00:00,18.797,3.41,653.37
3174,166156110,2024-03-06 10:38:14.800000+00:00,2024-03-06 10:49:30.994000+00:00,after_check_in,36.8344739,10.1806211,2024-03-06 10:49:10.343000+00:00,20.651,0.89,155.07
3175,166192941,2024-03-07 15:57:46.797000+00:00,2024-03-07 15:52:14.368000+00:00,before_check_in,36.834219,10.2229263,2024-03-07 15:51:54.243000+00:00,20.125,1.34,240.53
3176,166192941,2024-03-07 15:57:46.797000+00:00,2024-03-07 15:55:29.303000+00:00,before_check_in,36.8462416,10.2597669,2024-03-07 15:55:09.023000+00:00,20.28,1.35,239.3
3177,150833791,2024-03-07 16:36:36.722000+00:00,2024-03-07 16:59:49.934000+00:00,after_check_in,36.863761,10.1764718,2024-03-07 16:59:33.726000+00:00,16.208,1.22,270.6
3178,163907353,2024-03-07 23:21:37.804000+00:00,2024-03-07 23:45:34.116000+00:00,after_check_in,36.8497244,10.2594723,2024-03-07 23:45:16.343000+00:00,17.773,1.02,207.5
3179,115109202,2024-03-01 15:35:54.990000+00:00,2024-03-01 15:27:05.470000+00:00,before_check_in,36.8276651,10.1996684,2024-03-01 15:26:45.100000+00:00,20.37,0.85,150.35
3180,139837631,2024-03-02 09:37:53.747000+00:00,2024-03-02 10:27:21.040000+00:00,after_check_in,36.8494095,10.1799125,2024-03-02 10:27:21.040000+00:00,0.0,0.43,inf
3181,139837631,2024-03-02 09:37:53.747000+00:00,2024-03-02 10:27:21.042000+00:00,after_check_in,36.850576,10.1776409,2024-03-02 10:27:21.040000+00:00,0.002,0.24,240164.3
3182,160047530,2024-03-02 12:04:42.985000+00:00,2024-03-02 12:03:55.293000+00:00,before_check_in,36.7745862,10.0541958,2024-03-02 12:03:34.454000+00:00,20.839,0.87,150.64
3183,166190060,2024-03-03 10:43:14.054000+00:00,2024-03-03 10:55:34.632000+00:00,after_check_in,36.861463,10.1638502,2024-03-03 10:55:19.229000+00:00,15.403,0.74,172.75
3184,166190060,2024-03-03 10:43:14.054000+00:00,2024-03-03 11:29:30.335000+00:00,after_check_in,36.8552239,10.1432018,2024-03-03 11:29:10.221000+00:00,20.114,0.86,153.58
3185,150833763,2024-03-04 10:51:11.426000+00:00,2024-03-04 10:54:39.080000+00:00,after_check_in,36.8638246,10.2978814,2024-03-04 10:54:27.858000+00:00,11.222,0.63,201.39
3186,163360772,2024-03-04 11:00:57.929000+00:00,2024-03-04 11:30:09.031000+00:00,after_check_in,36.8447394,10.2843502,2024-03-04 11:29:57.861000+00:00,11.17,1.16,372.29
3187,150833938,2024-03-05 11:08:26.975000+00:00,2024-03-05 11:40:23.175000+00:00,after_check_in,36.8484709,10.2935835,2024-03-05 11:40:12.989000+00:00,10.186,0.75,266.51
3188,150833938,2024-03-05 11:08:26.975000+00:00,2024-03-05 11:40:43.297000+00:00,after_check_in,36.8457102,10.2843924,2024-03-05 11:40:23.175000+00:00,20.122,0.87,156.3
3189,153277287,2024-03-05 15:37:58.931000+00:00,2024-03-05 15:44:35.710000+00:00,after_check_in,36.8568748,10.2812566,2024-03-05 15:44:35.710000+00:00,0.0,0.32,inf
3190,153277287,2024-03-05 15:37:58.931000+00:00,2024-03-05 15:44:49.879000+00:00,after_check_in,36.8605758,10.2894327,2024-03-05 15:44:35.711000+00:00,14.168,0.84,212.25
3191,153277287,2024-03-05 15:37:58.931000+00:00,2024-03-05 15:50:30.192000+00:00,after_check_in,36.8661317,10.2949631,2024-03-05 15:50:30.191000+00:00,0.001,0.48,inf
3192,153277287,2024-03-05 15:37:58.931000+00:00,2024-03-05 15:50:30.194000+00:00,after_check_in,36.8644252,10.2993272,2024-03-05 15:50:30.192000+00:00,0.002,0.43,432127.19
3193,153277287,2024-03-05 15:37:58.931000+00:00,2024-03-05 15:50:41.714000+00:00,after_check_in,36.870437,10.3113109,2024-03-05 15:50:30.194000+00:00,11.52,1.26,393.22
3194,153277287,2024-03-05 15:37:58.931000+00:00,2024-03-05 16:08:20.387000+00:00,after_check_in,36.8669726,10.3050722,2024-03-05 16:08:01.371000+00:00,19.016,0.81,152.94
3195,151325879,2024-03-05 19:50:24.197000+00:00,2024-03-05 20:43:32.278000+00:00,after_check_in,36.8880077,10.3225214,2024-03-05 20:43:04.889000+00:00,27.389,2.78,365.76
3196,160048012,2024-03-06 15:44:19.077000+00:00,2024-03-06 16:29:51.118000+00:00,after_check_in,36.8656161,10.297455,2024-03-06 16:29:31.209000+00:00,19.909,0.96,173.76
3197,151330180,2024-03-06 16:07:28.756000+00:00,2024-03-06 16:09:46.904000+00:00,after_check_in,36.8317778,10.1523979,2024-03-06 16:09:27.014000+00:00,19.89,0.87,157.85
3198,151330180,2024-03-06 16:07:28.756000+00:00,2024-03-06 16:41:04.216000+00:00,after_check_in,36.8390525,10.1714943,2024-03-06 16:40:42.884000+00:00,21.332,1.39,234.25
3199,166154247,2024-03-06 20:07:34.580000+00:00,2024-03-06 20:25:09.081000+00:00,after_check_in,36.8069874,10.1632078,2024-03-06 20:24:56.146000+00:00,12.935,2.0,555.29
3200,145512035,2024-03-07 10:54:48.347000+00:00,2024-03-07 11:52:16.500000+00:00,after_check_in,36.8484393,10.1807219,2024-03-07 11:51:56.177000+00:00,20.323,5.16,914.95
3201,166436322,2024-03-07 20:20:02.252000+00:00,2024-03-07 20:17:36.620000+00:00,before_check_in,36.7414884,10.2763129,2024-03-07 20:17:15.638000+00:00,20.982,1.74,297.88
3202,166436322,2024-03-07 20:20:02.252000+00:00,2024-03-07 20:31:20.648000+00:00,after_check_in,36.7397268,10.2806524,2024-03-07 20:31:08.141000+00:00,12.507,1.14,327.3
3203,166436322,2024-03-07 20:20:02.252000+00:00,2024-03-07 20:33:00.069000+00:00,after_check_in,36.744616,10.2594867,2024-03-07 20:32:40.287000+00:00,19.782,1.89,344.12
3204,161251624,2024-03-01 09:36:04.582000+00:00,2024-03-01 09:47:10.200000+00:00,after_check_in,36.8317392,10.1524469,2024-03-01 09:46:50.286000+00:00,19.914,0.84,152.07
3205,151024090,2024-03-01 09:36:28.162000+00:00,2024-03-01 09:56:59.546000+00:00,after_check_in,36.8587668,10.3138328,2024-03-01 09:56:48.576000+00:00,10.97,0.46,151.75
3206,151024090,2024-03-01 09:36:28.162000+00:00,2024-03-01 10:01:26.845000+00:00,after_check_in,36.8642421,10.2961057,2024-03-01 10:01:05.330000+00:00,21.515,1.09,182.31
3207,166135541,2024-03-02 10:53:41.768000+00:00,2024-03-02 10:44:53.554000+00:00,before_check_in,36.8303973,10.2084859,2024-03-02 10:44:42.562000+00:00,10.992,1.43,467.97
3208,166135541,2024-03-02 10:53:41.768000+00:00,2024-03-02 10:45:26.219000+00:00,before_check_in,36.8303626,10.2146738,2024-03-02 10:45:15.264000+00:00,10.955,0.55,180.99
3209,166135541,2024-03-02 10:53:41.768000+00:00,2024-03-02 10:46:57.592000+00:00,before_check_in,36.8335984,10.2217973,2024-03-02 10:46:46.600000+00:00,10.992,0.55,180.93
3210,150833668,2024-03-03 17:08:21.948000+00:00,2024-03-03 17:44:18.113000+00:00,after_check_in,36.7376823,10.2202378,2024-03-03 17:44:07.799000+00:00,10.314,0.53,186.69
3211,150833784,2024-03-04 08:47:41.690000+00:00,2024-03-04 09:41:06.635000+00:00,after_check_in,36.8122041,10.1423888,2024-03-04 09:40:46.589000+00:00,20.046,0.91,163.37
3212,150833784,2024-03-04 08:47:41.690000+00:00,2024-03-04 09:41:42.235000+00:00,after_check_in,36.8095982,10.1551695,2024-03-04 09:41:21.597000+00:00,20.638,1.17,204.85
3213,151024090,2024-03-04 09:40:06.115000+00:00,2024-03-04 09:44:28.075000+00:00,after_check_in,36.8556146,10.3194446,2024-03-04 09:44:17.090000+00:00,10.985,0.62,201.6
3214,164228245,2024-03-04 10:01:37.425000+00:00,2024-03-04 10:00:47.327000+00:00,before_check_in,36.8065868,10.132244,2024-03-04 10:00:27.257000+00:00,20.07,1.02,183.63
3215,164365597,2024-03-04 10:57:25.819000+00:00,2024-03-04 10:57:21.803000+00:00,before_check_in,36.8591071,10.2704401,2024-03-04 10:57:05.102000+00:00,16.701,12.71,2738.75
3216,164365597,2024-03-04 10:57:25.819000+00:00,2024-03-04 10:58:11.677000+00:00,after_check_in,36.957176,10.1971169,2024-03-04 10:57:56.162000+00:00,15.515,12.79,2967.47
3217,164365597,2024-03-04 10:57:25.819000+00:00,2024-03-04 11:01:01.472000+00:00,after_check_in,36.8503165,10.2740895,2024-03-04 11:00:46.921000+00:00,14.551,13.71,3392.48
3218,164365597,2024-03-04 10:57:25.819000+00:00,2024-03-04 11:01:31.421000+00:00,after_check_in,36.9571583,10.1971182,2024-03-04 11:01:16.703000+00:00,14.718,13.75,3362.32
3219,164365597,2024-03-04 10:57:25.819000+00:00,2024-03-04 11:01:44.146000+00:00,after_check_in,36.8498443,10.2745216,2024-03-04 11:01:31.421000+00:00,12.725,13.78,3896.84
3220,164365597,2024-03-04 10:57:25.819000+00:00,2024-03-04 11:02:01.740000+00:00,after_check_in,36.9571774,10.1971235,2024-03-04 11:01:44.146000+00:00,17.594,13.78,2819.1
3221,166089308,2024-03-04 11:01:04.205000+00:00,2024-03-04 10:52:12.907000+00:00,before_check_in,36.7943245,10.1894116,2024-03-04 10:51:52.756000+00:00,20.151,0.97,172.84
3222,165154955,2024-03-05 10:02:18.628000+00:00,2024-03-05 10:08:33.127000+00:00,after_check_in,36.8258382,10.146245,2024-03-05 10:08:22.243000+00:00,10.884,0.76,251.63
3223,165154955,2024-03-05 10:02:18.628000+00:00,2024-03-05 10:08:44.085000+00:00,after_check_in,36.8319271,10.1500996,2024-03-05 10:08:33.127000+00:00,10.958,0.76,249.35
3224,157895026,2024-03-05 16:54:18.525000+00:00,2024-03-05 16:51:55.663000+00:00,before_check_in,36.8617264,10.2467492,2024-03-05 16:51:44.909000+00:00,10.754,0.57,191.85
3225,157895026,2024-03-05 16:54:18.525000+00:00,2024-03-05 16:54:57.061000+00:00,after_check_in,36.8559041,10.2567148,2024-03-05 16:54:46.913000+00:00,10.148,0.5,178.61
3226,154315438,2024-03-06 10:07:10.027000+00:00,2024-03-06 10:31:32.683000+00:00,after_check_in,36.8423324,10.3092104,2024-03-06 10:31:14.532000+00:00,18.151,0.78,153.72
3227,166156250,2024-03-06 11:00:14.415000+00:00,2024-03-06 11:02:02.314000+00:00,after_check_in,36.840879,10.1708509,2024-03-06 11:01:51.874000+00:00,10.44,0.55,188.29
3228,166156250,2024-03-06 11:00:14.415000+00:00,2024-03-06 11:02:21.926000+00:00,after_check_in,36.8430525,10.1571956,2024-03-06 11:02:02.314000+00:00,19.612,1.24,227.42
3229,166156250,2024-03-06 11:00:14.415000+00:00,2024-03-06 11:02:41.944000+00:00,after_check_in,36.8483232,10.1694503,2024-03-06 11:02:21.926000+00:00,20.018,1.24,222.62
3230,166156250,2024-03-06 11:00:14.415000+00:00,2024-03-06 11:02:54.226000+00:00,after_check_in,36.840879,10.1708509,2024-03-06 11:02:41.944000+00:00,12.282,0.84,245.34
3231,166156250,2024-03-06 11:00:14.415000+00:00,2024-03-06 11:03:14.142000+00:00,after_check_in,36.847721,10.1803059,2024-03-06 11:02:54.226000+00:00,19.916,1.13,205.05
3232,150833901,2024-03-07 16:54:02.504000+00:00,2024-03-07 16:53:51.789000+00:00,before_check_in,36.8623227,10.2790046,2024-03-07 16:53:40.461000+00:00,11.328,0.82,262.14
3233,163187470,2024-03-07 16:58:29.985000+00:00,2024-03-07 16:54:17.368000+00:00,before_check_in,36.83931,10.1481577,2024-03-07 16:53:57.274000+00:00,20.094,0.87,155.65
3234,159544057,2024-03-01 09:35:53.004000+00:00,2024-03-01 10:22:54.759000+00:00,after_check_in,36.8148716,10.1835383,2024-03-01 10:22:36.278000+00:00,18.481,0.78,151.23
3235,159541286,2024-03-01 15:46:12.620000+00:00,2024-03-01 16:21:51.029000+00:00,after_check_in,36.7238902,10.2563321,2024-03-01 16:21:40.998000+00:00,10.031,1.47,529.1
3236,164681443,2024-03-01 23:07:50.412000+00:00,2024-03-01 23:41:04.650000+00:00,after_check_in,36.8230111,10.1501937,2024-03-01 23:40:46.586000+00:00,18.064,1.29,257.75
3237,162517716,2024-03-02 13:01:14.161000+00:00,2024-03-02 12:59:51.406000+00:00,before_check_in,36.805837,10.1295162,2024-03-02 12:59:25.094000+00:00,26.312,1.78,244.18
3238,145432319,2024-03-02 19:01:55.056000+00:00,2024-03-02 19:47:34.665000+00:00,after_check_in,36.89071487112223,10.161469560203054,2024-03-02 19:47:18.423000+00:00,16.242,2.27,502.55
3239,137680409,2024-03-03 15:59:08.585000+00:00,2024-03-03 16:02:02.807000+00:00,after_check_in,36.8445633,10.1846265,2024-03-03 16:01:42.556000+00:00,20.251,0.95,168.69
3240,165740855,2024-03-04 09:38:18.964000+00:00,2024-03-04 09:57:57.056000+00:00,after_check_in,36.8403654,10.1884329,2024-03-04 09:57:43.999000+00:00,13.057,0.58,158.84
3241,145474838,2024-03-04 10:08:04.162000+00:00,2024-03-04 10:00:30.207000+00:00,before_check_in,36.7925021,10.1858116,2024-03-04 10:00:12.610000+00:00,17.597,2.15,439.65
3242,159531907,2024-03-04 11:16:01.071000+00:00,2024-03-04 11:09:02.135000+00:00,before_check_in,36.8181911,10.0893524,2024-03-04 11:08:51.101000+00:00,11.034,0.56,182.31
3243,153277287,2024-03-05 09:53:04.118000+00:00,2024-03-05 09:53:04.143000+00:00,after_check_in,36.846392,10.2597587,2024-03-05 09:52:46.234000+00:00,17.909,1.16,232.6
3244,153277287,2024-03-05 09:53:04.118000+00:00,2024-03-05 10:41:59.754000+00:00,after_check_in,36.8754241,10.2707415,2024-03-05 10:41:44.298000+00:00,15.456,0.78,182.41
3245,163354290,2024-03-05 17:05:58.624000+00:00,2024-03-05 17:05:54.902000+00:00,before_check_in,36.8545226,10.1592963,2024-03-05 17:05:35.224000+00:00,19.678,0.92,167.73
3246,163354290,2024-03-05 17:05:58.624000+00:00,2024-03-05 17:06:16.062000+00:00,after_check_in,36.8550237,10.147022,2024-03-05 17:05:54.902000+00:00,21.16,1.09,186.03
3247,163354290,2024-03-05 17:05:58.624000+00:00,2024-03-05 17:07:07.515000+00:00,after_check_in,36.8585799,10.1662989,2024-03-05 17:06:56.143000+00:00,11.372,1.77,560.75
3248,150833579,2024-03-05 19:52:04.546000+00:00,2024-03-05 19:55:24.871000+00:00,after_check_in,36.8249491,10.1605616,2024-03-05 19:52:37.734000+00:00,167.137,13.1,282.14
3249,150833835,2024-03-06 09:39:05.550000+00:00,2024-03-06 09:46:36.135000+00:00,after_check_in,36.8734083,10.3192564,2024-03-06 09:46:17.824000+00:00,18.311,0.99,194.51
3250,150833835,2024-03-06 09:39:05.550000+00:00,2024-03-06 10:09:07.400000+00:00,after_check_in,36.8657823,10.3358847,2024-03-06 10:08:50.517000+00:00,16.883,1.2,254.96
